record_id,wfdb_path,original_csv_path,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,sampling_rate_hz,units,lead_order,split,run_id
medalcare_014225,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000084_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000084_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000084
medalcare_014226,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000085_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000085_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000085
medalcare_014227,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000086_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000086_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000086
medalcare_014228,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000087_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000087_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000087
medalcare_014229,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000088_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000088_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000088
medalcare_014230,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000089_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000089_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000089
medalcare_014231,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000090_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000090_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000090
medalcare_014232,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000091_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000091_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000091
medalcare_014233,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000092_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000092_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000092
medalcare_014234,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000093_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000093_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000093
medalcare_014235,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000094_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000094_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000094
medalcare_014236,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000095_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000095_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000095
medalcare_014237,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000096_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000096_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000096
medalcare_014238,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000097_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000097_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000097
medalcare_014239,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000098_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000098_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000098
medalcare_014240,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000099_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000099_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000099
medalcare_014241,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000100_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\RCA_1.0\validation\run_S67\run_000100_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",val,mi/run_S67/run_000100
medalcare_014242,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000001_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000001_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000001
medalcare_014243,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000002_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000002_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000002
medalcare_014244,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000003_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000003_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000003
medalcare_014245,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000004_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000004_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000004
medalcare_014246,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000005_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000005_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000005
medalcare_014247,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000006_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000006_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000006
medalcare_014248,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000007_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000007_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000007
medalcare_014249,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000008_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000008_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000008
medalcare_014250,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000009_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000009_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000009
medalcare_014251,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000010_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000010_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000010
medalcare_014252,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000011_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000011_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000011
medalcare_014253,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000012_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000012_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000012
medalcare_014254,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000013_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000013_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000013
medalcare_014255,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000014_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000014_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000014
medalcare_014256,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000015_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000015_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000015
medalcare_014257,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000016_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000016_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000016
medalcare_014258,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000017_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000017_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000017
medalcare_014259,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000018_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000018_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000018
medalcare_014260,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000019_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000019_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000019
medalcare_014261,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000020_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000020_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000020
medalcare_014262,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000021_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000021_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000021
medalcare_014263,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000022_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000022_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000022
medalcare_014264,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000023_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000023_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000023
medalcare_014265,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000024_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000024_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000024
medalcare_014266,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000025_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000025_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000025
medalcare_014267,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000026_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000026_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000026
medalcare_014268,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000027_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000027_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000027
medalcare_014269,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000028_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000028_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000028
medalcare_014270,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000029_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000029_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000029
medalcare_014271,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000030_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000030_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000030
medalcare_014272,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000031_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000031_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000031
medalcare_014273,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000032_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\rbbb\test\run_S62\run_000032_filtered.csv,0,0,1,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",test,rbbb/run_S62/run_000032
